NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;NUM_BO;ANO_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÄ«O;NOME_DEPARTAMENTO_CIRCUNSCRIÄ«O;NOME_SECCIONAL_CIRCUNSCRIÄ«O;NOME_MUNICIPIO_CIRCUNSCRIÄ«O;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BM8140;2023;02/02/2023;29/01/2023;NULL;De madrugada;Via P£blica;JARDIM ITAPO«;RUA BENEDITO DE ARAÈJO NOVAES;552;-23,5576373;-46,940398;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BM8156;2023;02/02/2023;24/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;52;-23,5565032;-46,9400144;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BM8360;2023;02/02/2023;20/01/2023;NULL;De madrugada;Via P£blica;JARDIM ITAPO«;RUA BENEDITO DE ARAÈJO NOVAES;52;-23,5565032;-46,9400144;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BN2387;2023;02/02/2023;02/02/2023;NULL;Pela manh∆;Lojas;Centro;AVENIDA RUBêNS CARAMEZ;411;-23,547612;-46,9359568;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BN3908;2023;02/02/2023;30/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;100;-23,5618294;-46,9438078;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BN3911;2023;02/02/2023;20/01/2023;NULL;De madrugada;Via P£blica;JARDIM ITAPO«;RUA BENEDITO DE ARAÈJO NOVAES;52;-23,5565032;-46,9400144;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BN4573;2023;02/02/2023;25/01/2023;NULL;Em hora incerta;µrea Comum;AMBUITA Area Industrial;ACESSO RODOVIA PRESIDENTE CASTELO BRANCO;106;-23,51511814;-46,96437543;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BN8517;2023;02/02/2023;02/02/2023;17:00:00;NULL;Via P£blica;CHACARAS SANTA CECILIA;RUA DO PEIXE;89;-23,55454772;-46,91220374;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BO4297;2023;03/02/2023;03/02/2023;NULL;A noite;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BO8114;2023;02/02/2023;02/02/2023;NULL;A tarde;Via P£blica;NULL;AVENIDA RUBêNS CARAMEZ;3403;-23,552655;-46,9364299;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BP0550;2023;03/02/2023;03/02/2023;11:30:00;NULL;MecÉnica/Borracharia;ITAQUI;RODOVIA CORONEL-POL÷CIA MILITAR NELSON TRANCHESI;1730;-23,5426099;-46,9352112;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BP0618;2023;03/02/2023;01/02/2023;21:30:00;NULL;Ferrovi†rio;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;51;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior Transporte Coletivo;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BP3573;2023;04/02/2023;30/01/2023;08:00:00;NULL;Via P£blica;CENTRO;AVENIDA RUBêNS CARAMEZ;292;-23,54980008;-46,93777165;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BP6706;2023;03/02/2023;02/02/2023;NULL;A noite;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;0;-23,5441665;-46,9353498;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BP8869;2023;03/02/2023;02/02/2023;NULL;Pela manh∆;Via P£blica;Centro;Estrada da RoselÉndia;9;-23,5465118;-46,9354991;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BP9280;2023;04/02/2023;29/05/2022;18:00:00;NULL;Via P£blica;AMBUITA;RUA NELSOM CONCEIÄ«O SANTOS;141;-23,53105098;-46,96664624;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BQ1524;2023;05/02/2023;02/02/2023;16:00:00;NULL;Via P£blica;JARDIM DA RAINHA;RUA PEDRO PINTO;165;-23,55140549;-46,93149918;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BQ2321;2023;05/02/2023;29/01/2023;17:01:00;NULL;Via P£blica;PQ WEY;RUA SERRA DE TABATINGA;53;-23,56218845;-46,9256017;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BQ3046;2023;04/02/2023;03/02/2023;NULL;A tarde;Via P£blica;JARDIM ITACOLOMI;RUA MAGALI WESSEL;25;-23,54416173;-46,95570968;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BQ5431;2023;05/02/2023;05/02/2023;22:19:00;NULL;Via P£blica;VILA GARCIA;RUA SEBASTI«O ESTEVES GERMANO;67;-23,54148439;-46,93561523;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Ensino;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BR0292;2023;06/02/2023;03/02/2023;18:00:00;NULL;Eletroeletrìnicos;CENTRO;AVENIDA CESµRIO DE ABREU;77;-23,54461005;-46,9326156;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BS1356;2023;06/02/2023;06/02/2023;NULL;Pela manh∆;Metrovi†rio e Ferrovi†rio Metropolitano;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;51;-23,5441676;-46,9353516;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior Transporte Coletivo;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BT3494;2023;07/02/2023;03/02/2023;17:00:00;NULL;Transeunte;PQ MIRAFLORES;ACESSO RODOVIA ENGENHEIRO REN“ BENEDITO DA SILVA;70;-23,53727913;-46,98001058;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BU3207;2023;08/02/2023;30/01/2023;NULL;De madrugada;Via P£blica;JARDIM PAULISTA;RUA BENEDITO DE ARAÈJO NOVAES;5;-23,561081;-46,9426546;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.JANDIRA;ITAPEVI;BU6105;2023;08/02/2023;07/02/2023;12:00:00;NULL;Via P£blica;CENTRO;PRAÄA DEZOITO DE FEVEREIRO;27;-23,54834747;-46,93660018;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Transeunte;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BV0380;2023;08/02/2023;07/02/2023;NULL;A tarde;Outros;AMBUITA Area Industrial;ACESSO RODOVIA PRESIDENTE CASTELO BRANCO;3565;-23,51578442;-46,96309264;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BV1239;2023;08/02/2023;19/08/2022;NULL;A tarde;Via P£blica;Parque Mira Flores;Via Dolomita;84;-23,5382181;-46,9806763;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BV3909;2023;08/02/2023;08/02/2023;NULL;De madrugada;Via P£blica;COHAB - SETOR D;Avenida Pedro Paulino;54;-23,5522154;-46,9411163;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BV6041;2023;09/02/2023;05/02/2023;14:30:00;NULL;Via P£blica;Centro;Avenida Feres Nacif Chaluppe;45;-23,545202;-46,9331685;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Interior Transporte Coletivo;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BW0927;2023;09/02/2023;09/02/2023;12:35:00;NULL;Via P£blica;JARDIM PORTELA;RUA RAFAEL BARRANCO;166;-23,54489224;-46,9394014;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BW5402;2023;09/02/2023;07/02/2023;13:20:00;NULL;Distribuidora;CENTRO;ACESSO RODOVIA ENGENHEIRO REN“ BENEDITO DA SILVA;1;-23,55085462;-46,93882515;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Comercial;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BW6160;2023;09/02/2023;03/06/2022;11:00:00;NULL;Via P£blica;JARDIM DONA ELVIRA;RUA CAMBORIÈ;75;-23,53699506;-46,93393274;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BW6984;2023;08/02/2023;08/02/2023;NULL;A tarde;Via P£blica;CENTRO;RUA JO«O DE ABREU;141;-23,544374;-46,933271;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BW8587;2023;09/02/2023;31/01/2023;NULL;De madrugada;Via P£blica;PQ SUBURBANO;RUA DOS PAULISTAS;895;-23,56179421;-46,93276218;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BW9126;2023;09/02/2023;09/02/2023;14:45:00;NULL;Via P£blica;JARDIM ROSEMARY;Rua Serra dos Grada£s;24;-23,5606655;-46,9249032;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BW9927;2023;09/02/2023;09/02/2023;NULL;A tarde;Via P£blica;CHACARA SANTA MARINA;ESTRADA DO SABIµ;1000;-23,51778137;-46,99634756;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BX2407;2023;10/02/2023;06/02/2023;04:15:00;NULL;Via P£blica;Centro;RUA CLARA CALUZZO PIAZZA;100;-23,54537;-46,93392;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BX6828;2023;10/02/2023;06/02/2023;00:00:00;NULL;Via P£blica;JARDIM GIOIA;Rua Alfa;81;-23,5425113;-46,9671636;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Ensino;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0182;2023;10/02/2023;10/08/2022;NULL;A tarde;Via P£blica;JARDIM BRIQUET;Rua Luiz Reviglio;572;-23,5542349;-46,9236712;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0184;2023;10/02/2023;11/08/2022;NULL;De madrugada;Via P£blica;JARDIM NOVA ITAPEVI;RUA JO«O PIRES DE OLIVEIRA;73;-23,5438891;-46,9355225;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0186;2023;10/02/2023;11/08/2022;NULL;A tarde;Via P£blica;Vila Doutor Cardoso;Rua Ana Claudina;566;-23,537883;-46,9219273;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0189;2023;10/02/2023;13/08/2022;NULL;A tarde;Via P£blica;CHµCARAS MONTE SERRAT;Estrada da Cruz Grande;2750;-23,5489945;-47,0014479;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0191;2023;10/02/2023;04/10/2022;NULL;A tarde;Via P£blica;JARDIM NOVA ITAPEVI;Estrada dos Coqueiros;345;-23,533479;-46,947258;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY0226;2023;10/02/2023;04/10/2022;NULL;A tarde;Via P£blica;JARDIM NOVA ITAPEVI;Rua Waldemar P de Oliveira;324;-23,5310637;-46,9435554;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BY2731;2023;10/02/2023;01/02/2023;10:00:00;NULL;Via P£blica;ITAQUI;Avenida Portugal;400;-23,5262398;-46,9418762;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BY3629;2023;11/02/2023;10/02/2023;19:00:00;NULL;Via P£blica;AMBUITA Area Industrial;ACESSO RODOVIA PRESIDENTE CASTELO BRANCO;3565;-23,51578442;-46,96309264;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;BY5654;2023;11/02/2023;11/02/2023;NULL;A noite;Casa de Show/Espet†culo;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;200;-23,53719119;-46,9381112;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BY8236;2023;11/02/2023;11/02/2023;14:00:00;NULL;Via P£blica;Parque Wey;Avenida Marta;82;-23,5560127;-46,9240405;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BY8238;2023;11/02/2023;10/02/2023;18:00:00;NULL;Via P£blica;JARDIM BELA VISTA;RUA RIO BRANCO DE ITAPEVI;333;-23,55897616;-46,91991031;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Residància;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BY9925;2023;11/02/2023;10/02/2023;NULL;De madrugada;Outros;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;200;-23,53702393;-46,93801727;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ0237;2023;11/02/2023;11/02/2023;NULL;De madrugada;Outros;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;200;-23,5366593;-46,9378269;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ0300;2023;11/02/2023;11/02/2023;NULL;De madrugada;Via P£blica;JARDIM PORTELA;RUA ARNALDO S CORDEIRO DAS NEVES;105;-23,5453102;-46,93709287;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ0311;2023;11/02/2023;10/02/2023;NULL;A noite;Outros;JARDIM MARINA;Rua do Gravat†;353;ˇ-23,97103;-48,86844;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ0866;2023;11/02/2023;10/02/2023;NULL;A noite;Via P£blica;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;200;-23,53702393;-46,93801727;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ1902;2023;11/02/2023;10/02/2023;NULL;De madrugada;Outros;CIDADE DA SAÈDE;RUA PROFESSOR DIMAR«ES ANT‚NIO SANDEI;140;-23,53850117;-46,93487802;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ2220;2023;11/02/2023;03/02/2023;NULL;A tarde;Outros;RESIDENCIAL VALE DO SOL;Rua Jo∆o Vaz Domingues;69;-23,5503814;-46,92752952;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BZ2407;2023;12/02/2023;08/02/2023;09:00:00;NULL;Via P£blica;Vila Licia;Rua Belan°sia Ribeiro de Souza;97;-23,54538224;-46,93708567;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ2480;2023;11/02/2023;11/02/2023;NULL;De madrugada;Outros;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;200;-23,53702393;-46,93801727;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;BZ2548;2023;11/02/2023;10/02/2023;NULL;A noite;Outros;CIDADE DA SAÈDE;RUA SAMUEL DA ROCHA GALV«O;500;-23,53655559;-46,93775427;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Outros;FURTO - OUTROS;2;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;BZ8326;2023;13/02/2023;10/02/2023;00:00:00;NULL;Via P£blica;JARDIM GIOIA;Rua Alfa;100;-23,540878;-46,9682427;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Furto (art. 155);Estabelecimento Ensino;FURTO - OUTROS;2;2023
